time,timestep,maxtimestep,icao24,outliers,callsign,heading,baroaltitude,lat,lon,velocity,vertratecorr,baroaltitudeanalysis,dbaroaltitudeanalysis,tasanalysis,dtasanalysis,baroaltitudekalman,taskalman,segment,modeltype,operator,ukalman,vkalman,tempkalman,temp_surfacekalman,temp1000kalman,temp2000kalman,temp3000kalman,temp4000kalman,temp5000kalman,temp6000kalman,temp7000kalman,temp8000kalman,temp9000kalman,temp10000kalman,temp11000kalman,tempanalysis,target_cas1,target_cas2,target_Mach,mseSpeed,n_cas1,n_cas2,n_mach,fromICAO,toICAO,distance_from_dep,trip_distance,massPast,mseEnergyRatePast,massFutur,mseEnergyRateFutur,u,v,temp,tas
1506308315,675,960,88,0.00106044538706,252,181.113029582,6042.66,-28.2644719342,151.816192763,126.062756953,6.58043196329,6036.07304296,6.55879642917,131.876184745,-0.022179252704,6031.25119839,131.771479818,18411,2,1,25.4985251707,2.49036554209,260.686268674,306.464460717,254.618433732,247.952850925,239.677758629,232.08960688,225.126105844,218.379551895,210.94819866,205.824423907,202.991734891,200.572290512,203.53057609,260.665941134,97.5338745117,105.986239007,0.40724847099,21.1978733532,9,4,35,0,0,,,27676.5,4.62924,,,25.5428980477,2.53130870242,260.638189975,131.582099972
1506308330,690,960,88,0.00106044538706,252,181.169139328,6127.42544475,-28.2814875386,151.815839251,126.06502441,5.76057755193,6132.34576813,6.37071603856,131.763974103,-0.00315506516394,6119.97683674,131.888753442,18411,2,1,25.9141603263,2.79830231813,260.306903253,306.458199045,254.024686891,247.380783565,238.969907089,231.45907376,224.540457642,217.674259672,210.349790176,205.563061887,202.771037081,200.386324645,203.864212477,260.255436814,97.5338745117,105.986239007,0.40724847099,21.1978733532,9,4,35,0,0,,,27884.9,3.56654,,,25.9426046778,2.82462205776,260.275901514,131.980572874
1506308345,705,960,88,0.00106044538706,252,181.17875917,6233.16,-28.2986470966,151.81538169,125.036352368,6.7998234081,6229.40042355,6.57172900418,131.539670956,-0.0305000925209,6221.72610132,131.627040656,18411,2,1,26.3701554331,3.14457796858,259.879671565,306.451941429,253.335544075,246.474655795,238.164416554,230.744756471,223.879066246,216.878041721,209.673765253,205.267135245,202.520867902,200.439673,204.240103261,259.848180979,97.5338745117,105.986239007,0.40724847099,21.1978733532,9,4,35,0,0,,,27817.2,3.94418,,,26.4129387032,3.184276082,259.832763892,131.430149339
1506308360,720,960,88,0.00106044538706,252,181.188538609,6324.7906914,-28.3156414319,151.815049243,124.007683909,6.51053616658,6329.35146842,6.74896209384,130.770931978,-0.0703098619505,6313.8723707,131.170236622,18411,2,1,26.7790051591,3.45002135978,259.498470891,306.445584303,252.691611477,245.663536517,237.440972395,230.105679049,223.289403637,216.168874064,209.072035379,205.004253922,202.298868876,200.827123244,204.577964642,259.435809639,97.5338745117,105.986239007,0.40724847099,21.1978733532,9,4,35,0,0,,,27809.5,3.93991,,,26.8190872219,3.48732049683,259.45426093,130.812930133
1506308375,735,960,88,0.00106044538706,252,180.966925572,6438.9,-28.3321141045,151.814680967,121.940591962,6.15618899245,6429.53225152,6.49174342537,129.701951154,-0.0618936564536,6425.58626256,129.70242272,18411,2,1,27.3270735785,4.23469187741,258.785107403,306.439588485,251.921116259,244.693461101,236.575118066,229.316423171,222.586035738,215.322955334,208.353369483,204.689009244,202.03208628,201.288013603,204.978259784,258.756907175,97.5338745117,105.986239007,0.40724847099,21.1978733532,9,4,35,0,0,,,27794.2,3.97155,,,27.3878375217,4.34720111086,258.690010068,129.658264
1506308390,750,960,88,0.00106044538706,252,180.979319654,6522.72,-28.3485054677,151.814311101,120.397482544,6.61684402766,6523.78016836,6.11446346938,128.936407201,-0.0412303731802,6512.26568994,129.206843416,18411,2,1,27.7857873464,4.95305912757,258.16410999,306.433610796,251.329147974,243.949338876,235.911276889,228.696898288,222.049123748,214.67824007,207.80653169,204.450424086,201.830771534,201.643742815,205.288686764,258.082654233,97.5338745117,105.986239007,0.40724847099,21.1978733532,9,4,35,0,0,,,27935.1,4.03577,,,27.833175337,5.04068803503,258.090149667,128.933284575
1506308405,765,960,88,0.00106044538706,252,180.992035566,6614.16,-28.3647309751,151.813982795,118.854378907,4.89528117806,6612.47920167,5.68321427919,128.512010714,-0.0150019406993,6605.9208613,128.544111681,18411,2,1,28.273911381,5.72436033661,257.500438488,306.426652258,250.696625543,243.154710341,235.202215798,228.035374233,221.47717553,213.991870722,207.224293676,204.196163277,201.616131037,202.022920843,205.618795394,257.454517747,97.5338745117,105.986239007,0.40724847099,21.1978733532,9,4,35,0,0,,,27881,4.01177,,,28.3109696618,5.79279711621,257.442754461,128.276024125
1506308420,780,960,88,0.00106044538706,252,180.996347897,6697.98,-28.3803448089,151.813677274,118.340012352,5.80428275814,6694.98560893,5.36287111058,128.436086626,0.000888018964874,6687.95284608,128.456892461,18411,2,1,28.7061533294,6.39357673702,256.924790665,306.418004309,250.147908115,242.466292501,234.588130064,227.46261842,220.983022085,213.400083353,206.958683068,203.978268637,201.43264965,202.352878389,205.905966991,256.87600277,97.5338745117,105.986239007,0.40724847099,21.1978733532,9,4,35,0,0,,,27820.2,3.77355,,,28.7509431416,6.47618236462,256.855241764,128.544908294
1506308435,795,960,88,0.00106044538706,252,180.951887444,6774.42677127,-28.3969249632,151.81341318,117.824112397,5.20192,6775.05969969,5.37890056337,128.401479077,-0.00978855215386,6765.89206975,128.539058473,18411,2,1,29.1224088475,7.02410747425,256.382283337,306.408556126,249.630853038,241.818671043,234.010431271,226.923980426,220.519524043,212.84603259,206.717659418,203.775148652,201.261903782,202.664642277,206.17807428,256.319250865,97.5338745117,105.986239007,0.40724847099,21.1978733532,9,4,35,0,0,,,27734.9,3.20057,,,29.1603004049,7.09389142511,256.32360049,128.719680754
1506308450,810,960,88,0.00106044538706,252,181.013978723,6852.78368079,-28.412224656,151.813112628,116.282552981,5.80088147658,6857.99667348,5.69412583537,128.036989065,-0.0379825151531,6845.84751091,128.178581584,18411,2,1,29.5411847103,7.66749249964,255.831023468,306.399940638,249.105607911,241.161255178,233.423692879,226.376993064,219.901539469,212.284909243,206.473011087,203.568763702,201.088200191,202.979857222,206.45251287,255.748258314,97.5338745117,105.986239007,0.40724847099,21.1978733532,9,4,35,0,0,,,27888.6,3.47045,,,29.5717766696,7.72376183734,255.783757406,127.95889571
1506308465,825,960,88,0.00106044538706,252,181.027616786,6942.10993194,-28.4281236431,151.81274548,114.739465906,6.2020208585,6944.87192197,5.79976799257,127.367909175,-0.0444435235254,6933.94212471,127.504903793,18411,2,1,29.9967055733,8.37162033448,255.229557909,306.390901874,248.532703781,240.444811275,232.784034817,225.780799726,219.182628403,211.675273922,206.2069205,203.344162543,200.899035806,203.322533298,206.750547703,255.155835688,97.5338745117,105.986239007,0.40724847099,21.1978733532,9,4,35,0,0,,,27904.6,3.47626,,,30.0324568481,8.43729321582,255.174456838,127.270386139
1506308480,840,960,88,0.00106044538706,252,181.038609505,7033.26,-28.4435065279,151.812505043,113.525723532,4.75985036409,7028.07059907,5.21075633306,126.924891007,-0.0132171772361,7025.21312934,126.935243861,18411,2,1,30.4616472471,9.09593259528,254.612909896,306.381985403,247.945506546,239.711131176,232.128740136,225.170209756,218.448957231,211.052890272,205.934885485,203.114371585,200.705326164,203.672502352,207.054790197,254.593826485,97.5338745117,105.986239007,0.40724847099,21.1978733532,9,4,35,0,0,,,27979.6,2.78969,,,30.4965882294,9.16003652678,254.55918534,126.913383095
1506308495,855,960,88,0.00106044538706,252,181.046381907,7101.84,-28.458300375,151.812199772,112.682026908,4.72812067405,7102.13973013,4.76666588474,126.868217006,-0.000620630829104,7096.2925447,126.751866189,18411,2,1,30.8348287841,9.65481088389,254.136329136,306.373467346,247.491762687,239.14554336,231.623635143,224.700566255,217.88582824,210.576028832,205.727619241,202.939835674,200.558745747,203.944761305,207.292293699,254.097600932,97.5338745117,105.986239007,0.40724847099,21.1978733532,9,4,35,0,0,,,28117,3.41253,,,30.8587795364,9.69870021394,254.099585533,126.712047819
1506308510,870,960,88,0.00106044538706,252,181.05118075,7171.49623341,-28.4737546167,151.811873972,112.16766909,4.18064070766,7175.19937796,5.13505060172,126.599716202,-0.049438849179,7163.75895636,126.743886777,18411,2,1,31.1942917785,10.1817613416,253.687122656,306.364426312,246.943813431,238.613480301,231.148398718,224.259735151,217.357920501,210.129432432,205.534086519,202.777122422,200.422355891,204.202264331,207.517436089,253.6119543,97.5338745117,105.986239007,0.40724847099,21.1978733532,9,4,35,0,0,,,28383.9,3.13243,,,31.227514844,10.2425669785,253.63627473,126.836727091
1506308525,885,960,88,0.00106044538706,252,181.076052869,7255.47958153,-28.4888956452,151.811506497,109.575388452,6.5024,7259.43449895,6.08745337118,125.062241804,-0.152470331075,7245.21276691,125.593002395,18411,2,1,31.865356466,10.6701182553,253.123538776,306.355561351,246.224107467,237.970102009,230.580062469,223.733710041,216.728224163,209.595826349,205.301587337,202.581093719,200.671648633,204.506875955,207.782604119,253.024664657,97.5338745117,105.986239007,0.40724847099,21.1978733532,9,4,35,0,0,,,28452.9,3.37106,,,31.9525824836,10.725344751,253.052144333,124.997288187
1506308540,900,960,88,0.00106044538706,252,181.110534798,7360.92,-28.503354422,151.811194787,105.991879962,6.82973286049,7353.51635456,6.22306689779,122.477049241,-0.17190901548,7346.28957243,123.057825502,18411,2,1,32.784796816,11.2056511185,252.420558682,306.347031461,245.342170083,237.180816044,229.882910313,223.090213706,215.958088498,208.942090083,205.015154465,202.338885501,201.098442531,204.876195048,208.102833074,252.370875821,97.5338745117,105.986239007,0.40724847099,21.1978733532,9,4,35,0,0,,,28542.8,3.13735,,,32.9076390588,11.2833422493,252.320019893,122.356621079
1506308555,915,960,88,0.00106044538706,252,180.578658703,7437.75795299,-28.5176064172,151.811016286,103.408555109,4.8768,7440.01393253,5.20575623241,120.402684298,-0.0984381494451,7431.76002997,120.710511397,18411,2,1,33.5635935924,11.6520971412,251.831874639,306.338431011,244.604636392,236.520961489,229.273266579,222.55411025,215.317438691,208.398885897,204.777921713,202.138626056,201.456277777,205.186742723,208.372991689,251.775689631,97.5338745117,105.986239007,0.40724847099,21.1978733532,9,4,35,0,0,,,28761.1,3.92232,,,33.6134897849,11.6836198114,251.791040961,120.192184231
1506308570,930,960,88,0.00106044538706,252,181.157333068,7513.32,-28.5315671627,151.810749083,101.880695496,4.2124940202,7508.35806353,3.88935055007,119.525384751,-0.0206181413709,7505.77733818,119.689720736,18411,2,1,34.2399498233,12.0336570342,251.326261767,306.330050906,243.972058021,235.955121002,228.745048327,222.09579691,214.77057719,207.935727731,204.576357065,201.968815676,201.764250508,205.454423836,208.580382981,251.308838397,97.5338745117,105.986239007,0.40724847099,21.1978733532,9,4,35,0,0,,,28866.2,3.94702,,,34.3021624172,12.0729194851,251.275353246,119.59404338
1506308585,945,960,88,0.00106044538706,252,181.453895465,7559.04,-28.5452534418,151.810400531,101.378105131,2.59326484936,7558.12439901,2.83939261932,119.65803884,0.0317065526476,7555.2366078,119.563332764,18411,2,1,34.7089249549,12.2843665672,250.989621476,306.321868686,243.551956952,235.579829344,228.394967151,221.792759155,214.410213949,207.631804472,204.445848454,201.859680484,201.971990372,205.6362346,208.719561206,250.970236753,97.5338745117,105.986239007,0.40724847099,21.1978733532,9,4,35,0,0,,,29143.7,5.26224,,,34.7401262728,12.3040375722,250.964091999,119.617813478
1506308600,960,960,88,0.00106044538706,252,181.446555687,7597.14,-28.5588624257,151.809978882,101.892384349,2.81438497167,7597.13447163,2.46557023363,120.237346461,0.0398135096372,7591.22275434,120.230284413,18411,2,1,35.065450152,12.463822292,250.744898124,306.313732478,243.247435797,235.308174158,228.141754808,221.573972044,214.151067219,207.414326841,204.353957483,201.783539158,202.125413305,205.771489569,208.823883709,250.705387471,97.5338745117,105.986239007,0.40724847099,21.1978733532,9,4,35,0,0,,,29562.3,6.09771,,,35.1137893766,12.4942668832,250.705350535,120.40395978

